Id_Drill_Trans,Drill_Start_Timestamp,End_Timestamp,X,Y,Z,Depth,Pit_Name,Drill_Passport,Hole_Code,Cycle_Shift_Date,Short_Name,Litology_Code,SEGMENT_DEPTH,WEIGHT_ON_BIT,ROTATION_PER_MINUTE,TORQUE,RATE_OF_PENETRATION
1612179,2025-06-08 10:17:00,2025-06-08 10:36:00,101835.84,60114.56,639.08,12.05,К-р Восточный,630-E040625_P_B_4.A,5743,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,58.29,88,7.83,107.4
1614019,2025-06-10 08:00:00,2025-06-10 08:17:00,101850.12,60081.15,639.32,12.0,К-р Восточный,630-E040625_P_B_4.A,5619,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,324.38,111,16.04,90.0
1579140,2025-05-06 22:06:00,2025-05-06 22:20:00,101271.5,60631.84,639.63,12.18,К-р Восточный,630-E030525_P_B_1.B,6055,2025-05-07,PV №52,quartz-mica foliated schists,0.14,133.07,89,11.23,132.0
1612658,2025-06-08 22:49:00,2025-06-08 23:07:00,101802.79,60100.15,639.32,11.52,К-р Восточный,630-E040625_P_B_4.A,5696,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,187.72,113,13.19,72.0
1581383,2025-05-09 03:06:00,2025-05-09 03:17:00,101277.47,60510.38,640.23,12.56,К-р Восточный,630-E030525_P_B_1.B,5917,2025-05-09,PV №52,quartz-mica foliated schists,0.14,-7.26,74,1.89,480.6
1579138,2025-05-06 21:17:00,2025-05-06 21:32:00,101291.05,60610.15,639.83,12.56,К-р Восточный,630-E030525_P_B_1.B,6114,2025-05-07,PV №52,quartz-mica foliated schists,0.14,144.02,60,11.31,84.0
1579618,2025-05-07 12:17:00,2025-05-07 12:29:00,101291.22,60595.11,640.08,12.28,К-р Восточный,630-E030525_P_B_1.B,6096,2025-05-07,PV №52,quartz-mica foliated schists,0.14,313.65,110,14.2,107.4
1667564,2025-08-01 19:21:00,2025-08-01 20:03:00,101244.7,60711.32,620.3,19.41,К-р Восточный,605-E230725_P_B_9.B,5078,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.14,424.53,108,18.54,48.0
1581170,2025-05-08 23:24:00,2025-05-08 23:39:00,101352.76,60508.48,639.53,12.76,К-р Восточный,630-E030525_P_B_1.B,5995,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.14,126.09,98,8.06,78.0
1609879,2025-06-06 02:46:00,2025-06-06 03:05:00,101719.59,60117.02,639.36,12.09,К-р Восточный,630-E040625_P_B_4.A,5768,2025-06-06,PV №52,fault_zone,0.14,153.7,52,6.86,114.0
1612019,2025-06-08 06:12:00,2025-06-08 06:29:00,101804.75,60118.4,639.29,11.69,К-р Восточный,630-E040625_P_B_4.A,5952,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,-7.18,0,0.56,264.0
1667959,2025-08-02 04:18:00,2025-08-02 04:43:00,101238.74,60776.94,619.83,17.44,К-р Восточный,605-E230725_P_B_9.B,5046,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.14,34.29,60,3.15,450.0
1578893,2025-05-06 17:10:00,2025-05-06 17:22:00,101255.6,60676.73,639.78,12.53,К-р Восточный,630-E030525_P_B_1.B,6076,2025-05-06,PV №52,quartz-mica foliated schists,0.14,101.55,115,8.11,66.0
1612190,2025-06-08 10:38:00,2025-06-08 10:59:00,101828.96,60113.97,639.12,12.16,К-р Восточный,630-E040625_P_B_4.A,5744,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,-0.91,46,0.42,498.0
1579553,2025-05-07 09:56:00,2025-05-07 10:19:00,101256.62,60607.81,639.84,12.04,К-р Восточный,630-E030525_P_B_1.B,6110,2025-05-07,PV №52,quartz-mica foliated schists,0.14,51.88,95,6.54,204.0
1615066,2025-06-11 07:35:00,2025-06-11 07:54:00,101863.5,60126.78,638.89,12.0,К-р Восточный,630-E040625_P_B_4.A,5789,2025-06-11,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,157.03,112,12.55,48.0
1613753,2025-06-10 01:30:00,2025-06-10 01:52:00,101831.03,60090.53,639.59,12.52,К-р Восточный,630-E040625_P_B_4.A,5664,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,408.59,110,15.59,30.0
1581473,2025-05-09 04:32:00,2025-05-09 04:47:00,101282.12,60502.77,640.16,12.64,К-р Восточный,630-E030525_P_B_1.B,5877,2025-05-09,PV №52,quartz-mica foliated schists,0.14,356.59,105,15.11,54.0
1581106,2025-05-08 22:20:00,2025-05-08 22:32:00,101328.62,60529.07,639.53,12.21,К-р Восточный,630-E030525_P_B_1.B,5959,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.14,204.97,113,11.14,84.0
1609664,2025-06-05 20:27:00,2025-06-05 20:42:00,101702.34,60121.81,639.54,12.33,К-р Восточный,630-E040625_P_B_4.A,6053,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,407.16,106,18.17,126.0
1609194,2025-06-05 10:39:00,2025-06-05 10:56:00,101748.66,60137.22,638.69,11.7,К-р Восточный,630-E040625_P_B_4.A,6040,2025-06-05,PV №52,fault_zone,0.14,86.44,114,10.36,120.0
1611689,2025-06-07 22:59:00,2025-06-07 23:16:00,101848.46,60127.21,639.46,11.74,К-р Восточный,630-E040625_P_B_4.A,5787,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,29.15,35,3.28,204.0
1579126,2025-05-06 22:55:00,2025-05-06 23:07:00,101282.91,60609.81,639.82,12.15,К-р Восточный,630-E030525_P_B_1.B,6113,2025-05-07,PV №52,quartz-mica foliated schists,0.14,150.71,65,9.03,126.0
1667184,2025-08-01 09:04:00,2025-08-01 09:30:00,101224.46,60767.44,620.07,17.51,К-р Восточный,605-E230725_P_B_9.B,5049,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.14,334.95,90,17.52,6.0
1612390,2025-06-08 15:45:00,2025-06-08 16:06:00,101839.66,60109.06,639.32,12.12,К-р Восточный,630-E040625_P_B_4.A,5907,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,48.49,105,7.74,48.0
1611649,2025-06-07 23:18:00,2025-06-07 23:36:00,101841.81,60126.79,639.26,11.78,К-р Восточный,630-E040625_P_B_4.A,5786,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,360.47,107,13.26,30.0
1614230,2025-06-10 12:47:00,2025-06-10 13:08:00,101780.35,60080.18,639.25,12.01,К-р Восточный,630-E040625_P_B_4.A,5814,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,77.79,84,8.39,60.0
1609819,2025-06-06 01:32:00,2025-06-06 01:49:00,101692.63,60115.3,639.36,12.25,К-р Восточный,630-E040625_P_B_4.A,5764,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,182.36,73,15.77,96.0
1613651,2025-06-09 22:51:00,2025-06-09 23:13:00,101820.24,60095.73,639.05,12.03,К-р Восточный,630-E040625_P_B_4.A,5870,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,170.0,112,11.93,84.0
1613728,2025-06-10 00:47:00,2025-06-10 01:04:00,101844.14,60091.58,639.45,12.17,К-р Восточный,630-E040625_P_B_4.A,5662,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,225.36,110,13.54,185.4
1612002,2025-06-08 05:39:00,2025-06-08 05:54:00,101818.4,60119.4,639.31,11.53,К-р Восточный,630-E040625_P_B_4.A,5950,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,197.31,68,11.38,174.0
1579730,2025-05-07 15:29:00,2025-05-07 15:42:00,101204.95,60672.06,639.83,12.54,К-р Восточный,630-E030525_P_B_1.B,6082,2025-05-07,PV №52,quartz-mica foliated schists,0.14,92.29,107,8.7,36.0
1615045,2025-06-11 06:10:00,2025-06-11 06:29:00,101783.5,60076.04,639.28,12.0,К-р Восточный,630-E040625_P_B_4.A,5609,2025-06-11,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,412.36,107,19.13,30.0
1581139,2025-05-08 22:36:00,2025-05-08 22:48:00,101333.75,60521.98,639.25,12.27,К-р Восточный,630-E030525_P_B_1.B,5988,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.14,123.09,114,8.85,60.0
1667733,2025-08-01 23:46:00,2025-08-02 00:11:00,101264.34,60771.02,620.82,18.23,К-р Восточный,605-E230725_P_B_9.B,8177,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.14,53.73,82,6.88,126.0
1612678,2025-06-08 20:13:00,2025-06-08 20:31:00,101857.07,60103.89,639.47,11.62,К-р Восточный,630-E040625_P_B_4.A,5704,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.14,-7.12,0,0.39,66.0
1672560,2025-08-06 16:47:00,2025-08-06 17:11:00,101236.62,60810.85,620.48,18.47,К-р Восточный,605-E230725_P_B_9.B,4987,2025-08-06,PV №52,mica-quartz_carbonate_massive_rocks,0.14,375.37,111,17.66,54.6
1612509,2025-06-08 19:19:00,2025-06-08 19:39:00,101778.46,60104.07,639.0,12.04,К-р Восточный,630-E040625_P_B_4.A,5898,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,298.42,89,15.45,72.0
1580070,2025-05-07 23:08:00,2025-05-07 23:21:00,101234.85,60598.81,640.27,12.11,К-р Восточный,630-E030525_P_B_1.B,6029,2025-05-08,PV №52,quartz-mica foliated schists,0.15,55.73,52,6.61,318.6
1666172,2025-07-31 09:42:00,2025-07-31 10:00:00,101196.48,60812.38,620.0,17.71,К-р Восточный,605-E230725_P_B_9.B,4992,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.15,335.68,39,23.42,570.6
1613442,2025-06-09 17:19:00,2025-06-09 17:41:00,101759.23,60090.71,638.97,12.1,К-р Восточный,630-E040625_P_B_4.A,5879,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,134.52,114,9.32,96.0
1578893,2025-05-06 17:10:00,2025-05-06 17:22:00,101255.6,60676.73,639.78,12.53,К-р Восточный,630-E030525_P_B_1.B,6076,2025-05-06,PV №52,quartz-mica foliated schists,0.15,257.81,110,15.25,365.4
1614981,2025-06-11 04:36:00,2025-06-11 04:55:00,101756.77,60073.7,639.38,12.01,К-р Восточный,630-E040625_P_B_4.A,5605,2025-06-11,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,74.04,112,11.74,54.0
1667940,2025-08-02 03:49:00,2025-08-02 04:14:00,101257.63,60765.24,620.6,18.28,К-р Восточный,605-E230725_P_B_9.B,8166,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.15,381.47,111,14.64,54.0
1580772,2025-05-08 14:17:00,2025-05-08 14:29:00,101318.89,60544.02,639.66,12.51,К-р Восточный,630-E030525_P_B_1.B,5956,2025-05-08,PV №52,quartz-mica foliated schists,0.15,243.8,111,12.74,240.0
1580489,2025-05-08 07:50:00,2025-05-08 08:02:00,101272.45,60570.71,640.42,12.61,К-р Восточный,630-E030525_P_B_1.B,6013,2025-05-08,PV №52,quartz-mica foliated schists,0.15,44.24,85,5.11,228.0
1610856,2025-06-07 02:58:00,2025-06-07 03:12:00,101730.21,60111.59,639.38,11.71,К-р Восточный,630-E040625_P_B_4.A,5963,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,46.82,0,2.13,942.0
1666191,2025-07-31 10:02:00,2025-07-31 10:26:00,101197.04,60803.22,619.86,17.6,К-р Восточный,605-E230725_P_B_9.B,5005,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.15,226.3,113,11.39,78.0
1609150,2025-06-05 09:31:00,2025-06-05 09:46:00,101721.53,60135.0,639.25,12.58,К-р Восточный,630-E040625_P_B_4.A,6044,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,106.25,112,10.65,48.0
1578391,2025-05-06 09:01:00,2025-05-06 09:14:00,101261.0,60688.11,641.71,13.02,К-р Восточный,630-E030525_P_B_1.B,6151,2025-05-06,PV №52,quartz-mica foliated schists,0.15,120.98,113,11.14,258.0
1610856,2025-06-07 02:58:00,2025-06-07 03:12:00,101730.21,60111.59,639.38,11.71,К-р Восточный,630-E040625_P_B_4.A,5963,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,15.14,0,0.85,246.0
1580255,2025-05-08 02:46:00,2025-05-08 02:59:00,101305.87,60580.66,640.17,12.63,К-р Восточный,630-E030525_P_B_1.B,5980,2025-05-08,PV №52,quartz-mica foliated schists,0.15,154.1,97,9.79,54.0
1580421,2025-05-08 05:44:00,2025-05-08 05:57:00,101303.76,60565.85,640.25,12.54,К-р Восточный,630-E030525_P_B_1.B,5943,2025-05-08,PV №52,quartz-mica foliated schists,0.15,49.1,72,4.71,156.0
1613956,2025-06-10 05:41:00,2025-06-10 06:02:00,101814.56,60083.28,638.84,12.0,К-р Восточный,630-E040625_P_B_4.A,5819,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,51.64,106,7.77,84.0
1580081,2025-05-07 20:33:00,2025-05-07 20:46:00,101225.37,60613.21,640.38,12.64,К-р Восточный,630-E030525_P_B_1.B,6045,2025-05-08,PV №52,quartz-mica foliated schists,0.15,286.83,106,19.18,282.0
1667883,2025-08-02 02:42:00,2025-08-02 03:14:00,101247.41,60775.33,619.96,17.63,К-р Восточный,605-E230725_P_B_9.B,5023,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.15,385.1,107,19.55,36.0
1672878,2025-08-06 19:58:00,2025-08-06 20:16:00,101194.63,60840.0,620.48,17.5,К-р Восточный,605-E230725_P_B_9.B,4989,2025-08-07,PV №52,quartz-mica foliated schists,0.15,159.29,70,12.66,376.8
1612704,2025-06-08 21:06:00,2025-06-08 21:22:00,101836.63,60102.72,639.37,11.91,К-р Восточный,630-E040625_P_B_4.A,5701,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,120.72,115,10.54,172.8
1610903,2025-06-07 03:38:00,2025-06-07 03:55:00,101743.4,60113.07,639.23,11.76,К-р Восточный,630-E040625_P_B_4.A,5961,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,306.36,111,13.52,84.0
1667411,2025-08-01 14:50:00,2025-08-01 15:18:00,101230.35,60780.35,620.11,17.03,К-р Восточный,605-E230725_P_B_9.B,5047,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.15,418.67,110,15.02,42.0
1611412,2025-06-07 17:19:00,2025-06-07 17:38:00,101844.63,60133.16,638.76,12.04,К-р Восточный,630-E040625_P_B_4.A,6074,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,63.03,62,6.48,60.0
1581267,2025-05-09 00:59:00,2025-05-09 01:11:00,101289.88,60518.65,640.26,12.73,К-р Восточный,630-E030525_P_B_1.B,5885,2025-05-09,PV №52,quartz-mica foliated schists,0.15,16.12,81,3.98,210.0
1613656,2025-06-09 22:08:00,2025-06-09 22:30:00,101833.83,60096.61,639.49,12.51,К-р Восточный,630-E040625_P_B_4.A,5868,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,133.87,69,9.75,72.0
1608758,2025-06-05 01:03:00,2025-06-05 01:26:00,101717.67,60139.88,639.48,12.51,К-р Восточный,630-E040625_P_B_4.A,6139,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,94.15,82,7.32,42.0
1668767,2025-08-03 01:11:00,2025-08-03 01:29:00,101250.05,60684.6,620.57,17.63,К-р Восточный,605-E230725_P_B_9.B,5081,2025-08-03,PV №52,quartz-mica foliated schists,0.15,4.13,39,1.27,330.0
1613461,2025-06-09 17:43:00,2025-06-09 18:03:00,101766.02,60091.05,638.9,12.01,К-р Восточный,630-E040625_P_B_4.A,5878,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,188.52,113,11.45,336.0
1579519,2025-05-07 09:10:00,2025-05-07 09:23:00,101242.29,60629.88,640.22,12.57,К-р Восточный,630-E030525_P_B_1.B,6051,2025-05-07,PV №52,quartz-mica foliated schists,0.15,60.4,86,6.69,78.0
1667508,2025-08-01 17:01:00,2025-08-01 17:26:00,101237.05,60746.9,620.01,17.5,К-р Восточный,605-E230725_P_B_9.B,5074,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.15,136.09,89,8.11,58.8
1610903,2025-06-07 03:38:00,2025-06-07 03:55:00,101743.4,60113.07,639.23,11.76,К-р Восточный,630-E040625_P_B_4.A,5961,2025-06-07,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,393.18,82,21.28,42.0
1667799,2025-08-02 00:49:00,2025-08-02 01:13:00,101236.91,60801.69,620.91,18.11,К-р Восточный,605-E230725_P_B_9.B,5021,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.15,91.21,93,9.12,252.0
1666747,2025-07-31 22:44:00,2025-07-31 23:03:00,101221.02,60710.98,620.4,18.01,К-р Восточный,605-E230725_P_B_9.B,5062,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.15,196.53,95,17.33,24.0
1609401,2025-06-05 15:15:00,2025-06-05 15:31:00,101712.12,60128.66,639.44,12.63,К-р Восточный,630-E040625_P_B_4.A,5973,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,1.37,38,0.88,670.8
1668657,2025-08-02 23:42:00,2025-08-03 00:00:00,101265.74,60687.68,620.56,18.08,К-р Восточный,605-E230725_P_B_9.B,5033,2025-08-03,PV №52,quartz-mica foliated schists,0.15,255.16,90,14.49,72.0
1582419,2025-05-10 01:37:00,2025-05-10 01:52:00,101268.52,60510.08,640.42,13.26,К-р Восточный,630-E030525_P_B_1.B,5918,2025-05-10,PV №52,quartz-mica foliated schists,0.15,176.42,113,13.29,162.0
1667842,2025-08-02 01:44:00,2025-08-02 02:12:00,101238.33,60784.5,620.16,17.51,К-р Восточный,605-E230725_P_B_9.B,5019,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.15,88.83,75,8.65,144.0
1612704,2025-06-08 21:06:00,2025-06-08 21:22:00,101836.63,60102.72,639.37,11.91,К-р Восточный,630-E040625_P_B_4.A,5701,2025-06-09,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,101.05,113,10.68,96.0
1672836,2025-08-06 23:24:00,2025-08-06 23:43:00,101223.74,60837.03,620.3,18.02,К-р Восточный,605-E230725_P_B_9.B,4985,2025-08-07,PV №52,mica-quartz_carbonate_massive_rocks,0.15,47.13,61,5.62,96.0
1579753,2025-05-07 16:02:00,2025-05-07 16:16:00,101212.09,60657.96,640.31,12.55,К-р Восточный,630-E030525_P_B_1.B,6066,2025-05-07,PV №52,quartz-mica foliated schists,0.15,58.79,116,6.25,42.0
1580227,2025-05-08 01:57:00,2025-05-08 02:11:00,101250.03,60576.84,640.58,12.07,К-р Восточный,630-E030525_P_B_1.B,6087,2025-05-08,PV №52,quartz-mica foliated schists,0.15,32.14,33,5.89,432.0
1614911,2025-06-11 03:26:00,2025-06-11 03:45:00,101737.02,60071.0,639.09,12.01,К-р Восточный,630-E040625_P_B_4.A,5602,2025-06-11,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,95.75,66,8.63,48.6
1579223,2025-05-07 01:53:00,2025-05-07 02:07:00,101249.29,60645.46,640.08,12.17,К-р Восточный,630-E030525_P_B_1.B,6059,2025-05-07,PV №52,quartz-mica foliated schists,0.15,389.21,108,15.87,78.0
1611898,2025-06-08 04:06:00,2025-06-08 04:23:00,101852.19,60121.79,639.55,12.04,К-р Восточный,630-E040625_P_B_4.A,5945,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.15,232.05,80,12.1,54.0
1612060,2025-06-08 07:46:00,2025-06-08 08:01:00,101791.4,60116.93,638.91,11.59,К-р Восточный,630-E040625_P_B_4.A,5954,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.16,64.34,69,8.49,78.0
1578886,2025-05-06 16:54:00,2025-05-06 17:07:00,101258.94,60669.23,639.76,12.32,К-р Восточный,630-E030525_P_B_1.B,6150,2025-05-06,PV №52,quartz-mica foliated schists,0.16,-14.81,115,6.23,24.0
1580320,2025-05-08 03:49:00,2025-05-08 04:02:00,101276.38,60578.7,640.41,12.16,К-р Восточный,630-E030525_P_B_1.B,6090,2025-05-08,PV №52,quartz-mica foliated schists,0.16,217.65,111,12.6,210.6
1666213,2025-07-31 10:29:00,2025-07-31 10:54:00,101197.62,60794.56,619.89,17.55,К-р Восточный,605-E230725_P_B_9.B,5006,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.16,64.45,87,8.24,78.6
1667282,2025-08-01 11:29:00,2025-08-01 11:50:00,101234.02,60722.94,620.37,18.05,К-р Восточный,605-E230725_P_B_9.B,5054,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.16,193.45,112,13.17,246.0
1613826,2025-06-10 03:03:00,2025-06-10 03:22:00,101803.51,60088.47,639.11,12.01,К-р Восточный,630-E040625_P_B_4.A,5668,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.16,391.32,110,15.12,36.0
1578612,2025-05-06 09:18:00,2025-05-06 09:29:00,101262.91,60681.21,639.54,12.09,К-р Восточный,630-E030525_P_B_1.B,6075,2025-05-06,PV №52,quartz-mica foliated schists,0.16,138.69,113,11.13,168.0
1667739,2025-08-01 22:44:00,2025-08-01 23:10:00,101259.98,60777.82,620.71,18.55,К-р Восточный,605-E230725_P_B_9.B,8176,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.16,70.95,88,7.17,150.0
1609686,2025-06-05 21:43:00,2025-06-05 22:10:00,101729.3,60123.29,639.27,11.64,К-р Восточный,630-E040625_P_B_4.A,6057,2025-06-06,PV №52,carbonized_quartz-mica_hornfels_shists,0.16,280.48,98,13.17,30.0
1611750,2025-06-08 01:03:00,2025-06-08 01:20:00,101807.71,60124.39,639.37,11.85,К-р Восточный,630-E040625_P_B_4.A,5781,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.16,97.41,59,7.19,72.0
1613656,2025-06-09 22:08:00,2025-06-09 22:30:00,101833.83,60096.61,639.49,12.51,К-р Восточный,630-E040625_P_B_4.A,5868,2025-06-10,PV №52,carbonized_quartz-mica_hornfels_shists,0.16,51.51,106,10.38,102.0
1611719,2025-06-08 00:20:00,2025-06-08 00:37:00,101821.33,60125.18,639.29,11.6,К-р Восточный,630-E040625_P_B_4.A,5783,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.16,390.22,107,14.76,42.0
1667127,2025-08-01 07:34:00,2025-08-01 08:00:00,101221.47,60791.35,620.09,17.52,К-р Восточный,605-E230725_P_B_9.B,5017,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.16,60.48,105,6.43,78.0
1666290,2025-07-31 12:27:00,2025-07-31 13:00:00,101202.47,60758.41,620.12,17.5,К-р Восточный,605-E230725_P_B_9.B,5096,2025-07-31,PV №52,mica-quartz_carbonate_massive_rocks,0.16,338.33,111,13.64,90.0
1667733,2025-08-01 23:46:00,2025-08-02 00:11:00,101264.34,60771.02,620.82,18.23,К-р Восточный,605-E230725_P_B_9.B,8177,2025-08-02,PV №52,mica-quartz_carbonate_massive_rocks,0.16,422.57,111,15.0,48.0
1608626,2025-06-04 23:11:00,2025-06-04 23:27:00,101711.92,60138.96,639.44,12.62,К-р Восточный,630-E040625_P_B_4.A,6140,2025-06-05,PV №52,carbonized_quartz-mica_hornfels_shists,0.16,281.61,74,16.46,186.0
1581170,2025-05-08 23:24:00,2025-05-08 23:39:00,101352.76,60508.48,639.53,12.76,К-р Восточный,630-E030525_P_B_1.B,5995,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.16,-5.88,100,6.73,161.4
1582263,2025-05-09 20:08:00,2025-05-09 20:19:00,101297.13,60481.34,640.74,13.02,К-р Восточный,630-E030525_P_B_1.B,5906,2025-05-10,PV №52,mica-quartz_carbonate_massive_rocks,0.16,260.37,113,14.35,108.0
1580489,2025-05-08 07:50:00,2025-05-08 08:02:00,101272.45,60570.71,640.42,12.61,К-р Восточный,630-E030525_P_B_1.B,6013,2025-05-08,PV №52,quartz-mica foliated schists,0.16,59.4,79,6.32,155.4
1578612,2025-05-06 09:18:00,2025-05-06 09:29:00,101262.91,60681.21,639.54,12.09,К-р Восточный,630-E030525_P_B_1.B,6075,2025-05-06,PV №52,quartz-mica foliated schists,0.16,132.81,115,9.71,192.0
1666776,2025-08-01 00:15:00,2025-08-01 00:40:00,101213.56,60795.38,620.05,17.6,К-р Восточный,605-E230725_P_B_9.B,5010,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.16,346.1,92,18.32,48.0
1579637,2025-05-07 12:48:00,2025-05-07 13:00:00,101279.12,60601.88,639.92,12.09,К-р Восточный,630-E030525_P_B_1.B,6034,2025-05-07,PV №52,quartz-mica foliated schists,0.16,381.64,102,15.17,54.0
1581156,2025-05-08 23:08:00,2025-05-08 23:20:00,101339.01,60514.98,639.53,12.5,К-р Восточный,630-E030525_P_B_1.B,5965,2025-05-09,PV №52,mica-quartz_carbonate_massive_rocks,0.16,169.35,94,11.82,102.6
1672866,2025-08-06 22:20:00,2025-08-06 22:37:00,101211.12,60831.98,620.24,17.51,К-р Восточный,605-E230725_P_B_9.B,4995,2025-08-07,PV №52,mica-quartz_carbonate_massive_rocks,0.16,110.1,70,8.03,120.0
1580787,2025-05-08 14:36:00,2025-05-08 14:50:00,101323.25,60536.47,639.51,12.04,К-р Восточный,630-E030525_P_B_1.B,5985,2025-05-08,PV №52,quartz-mica foliated schists,0.16,191.78,112,12.57,318.0
1667306,2025-08-01 12:18:00,2025-08-01 12:39:00,101228.78,60805.49,620.28,17.56,К-р Восточный,605-E230725_P_B_9.B,5003,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.16,419.36,105,18.99,54.0
1666920,2025-08-01 02:42:00,2025-08-01 03:09:00,101219.66,60752.39,620.19,17.57,К-р Восточный,605-E230725_P_B_9.B,5092,2025-08-01,PV №52,mica-quartz_carbonate_massive_rocks,0.16,271.37,99,14.18,54.0
1580514,2025-05-08 08:05:00,2025-05-08 08:17:00,101277.81,60563.75,640.38,12.58,К-р Восточный,630-E030525_P_B_1.B,5940,2025-05-08,PV №52,quartz-mica foliated schists,0.16,79.74,91,7.56,173.4
1612019,2025-06-08 06:12:00,2025-06-08 06:29:00,101804.75,60118.4,639.29,11.69,К-р Восточный,630-E040625_P_B_4.A,5952,2025-06-08,PV №52,carbonized_quartz-mica_hornfels_shists,0.16,-1.38,0,0.48,624.0
1579163,2025-05-07 00:13:00,2025-05-07 00:26:00,101265.01,60631.63,639.74,12.16,К-р Восточный,630-E030525_P_B_1.B,6054,2025-05-07,PV №52,quartz-mica foliated schists,0.16,419.35,110,15.2,65.4
1581519,2025-05-09 05:12:00,2025-05-09 05:27:00,101299.73,60504.23,640.33,12.71,К-р Восточный,630-E030525_P_B_1.B,5875,2025-05-09,PV №52,quartz-mica foliated schists,0.16,178.54,50,11.9,60.0
1580744,2025-05-08 13:25:00,2025-05-08 13:41:00,101338.17,60530.32,639.29,12.01,К-р Восточный,630-E030525_P_B_1.B,5958,2025-05-08,PV №52,mica-quartz_carbonate_massive_rocks,0.16,247.96,35,21.77,456.0
1579140,2025-05-06 22:06:00,2025-05-06 22:20:00,101271.5,60631.84,639.63,12.18,К-р Восточный,630-E030525_P_B_1.B,6055,2025-05-07,PV №52,quartz-mica foliated schists,0.16,270.89,111,15.06,54.0
